dataset_version,queId,difficulty,qtype,problem,knowledge_point_routes
2023-07-07,1cfd9ab02afc40268d415154a39502bb,1,short_answer,Work out $$32 \times 47$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,7455d596a9584c91a9f5f01d9ac7dda1,1,short_answer,"There are $6$ three-digit numbers which use each of the digits $$3$$, $$5$$ and $$9$$ once only. When all of these $$6$$ four-digit numbers are put in order from smallest to largest, which one is in fifth position? ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Enumeration']"
2023-07-07,f238021737bb4ddf866f1e344662e725,2,short_answer,"Tom bought $$1000$$ bottles of solution for his science laboratory. Among them, one bottle had poison in it. If mixed with chemical $$X$$, this poisonous solution changes colour, while the colour of the solutions in other bottles would be unchanged. For each bottle, every mixture with $$X$$ requires one test tube, and it takes $$6$$ hours for any colour change to be observed. What is the least number of test tubes required for Tom to be able to identify the bottle with poison in it after $$6$$ hours?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Multivariate Linear Equation Word Problems->Solving Problems by Solving System of \nBinary Linear Equations with Integer Coefficients ']
2023-07-07,19d73820d6d94870a69075b50604e9ea,1,short_answer,"Sarah placed 10 chairs in a row, evenly spaced out. The total distance covered by the chairs is 36m. If Sarah removes 3 chairs and space out the chairs evenly again, what is the distance between every 2 chairs? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems']
2023-07-07,6070f6baef3345f49dc764aaf67f2145,0,short_answer,\textbf{$$n$$}~is the value of~$7^{2}-6^{2}$.  \textbf{$$n=$$~\uline{~~~~~~~~~~}~} ,['Overseas Competition->Knowledge Point->Calculation Modules->Power->Understanding the meaning of Power']
2023-07-07,ec5a902e3059436a93f54bdff89b1b64,1,short_answer,"Three brothers have a total of $$10$$ identical books. If each of them has at least two book, how many possible ways to divide the books among the brothers? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems']
2023-07-07,002d73bb7e164b1cbeeebeeb6b1b8c36,1,short_answer,Two of the angles in a quadrilateral are right angles. One of the others is five times larger than the fourth angle.  What is the size of the largest angle? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Sum and Multiple->Sum and Multiple of Two Variables']"
2023-07-07,a7c840e7a73042529289e2f30f4cce0a,1,short_answer,Calculate:  \uline{$46\div\left( 3\times4\right)\times\left( 7\div8\right)\div\left( 2\div3\right)\times\left( 4\times8\right)\div\left( 9-2\right)=$}~\uline{~~~~~~~~~~}~． ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers']
2023-07-07,18e7c7d882fd4965a7d2ddada6edb9ba,0,short_answer,\textbf{$$n$$~}is the number where $$4\times n+3=55$$.  \textbf{$$n=$$}~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable->Equations with Whole Number Coefficient']
2023-07-07,08b558c3faa347dab4cf75659be5e9ba,2,short_answer,"Jimmy wants to climb up $$10$$ steps, everytime he can either go up one, two or three steps. However, he have to avoid the fifth step as it is muddy. How many different ways can he climb up these steps? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Simple Word Problems Involving Comparing and Ordering']
2023-07-07,87be82c9d7de44ca9010e74b7b93822e,1,short_answer,$768$~ $\div$~ $3$=          ,['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas']
2023-07-07,d552a67eab8b49baa8a9ba818269f589,1,short_answer,"A fruit shop sells apples in boxes of three sizes: small boxes of $$5$$ apples, medium boxes of $$7$$ apples, and large boxes of $$10$$ apples. Ryan wants to buy exactly $$54$$ apples for his students. If Ryan does not want to waste any apples, what is the smallest number of boxes he can buy? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Problems Involving Extreme Value']
2023-07-07,a0bb16508a094a2b923d767cc547f24e,1,short_answer,Two $$2$$-digit multiples of $$7$$ have a product of $$7007$$.  What is their sum? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Prime Factorization->Applying Prime Factorization']
2023-07-07,adee1a24c7024765a006ff883559d59a,2,short_answer,"There is a number sentence: $1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5\cdots $ According to the pattern, what is the median of all numbers in the sequence before $10$ appears for the first time? ",['Overseas Competition->Knowledge Point->Counting Modules->Statistics and Probability']
2023-07-07,7f2800865ae74b51aea6bb7d879f748d,1,short_answer,$\dfrac{            +6}{3}=5$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable->Equations with Fraction and Decimal Coefficient']
2023-07-07,65d0a4bf0dd4421d8f7a7ae61320a871,1,short_answer,"A kitten can eat $$42$$ cans of tuna in 6 days. At this speed, how many cans of tuna can it eat in 9 days? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems']
2023-07-07,8c9a2bd605ed4c729cd446a9f7aa73b2,0,short_answer,Work out $$\frac{6}{7}$$ of $$42$$.  ~\uline{~~~~~~~~~~}~ ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions->Operations of Fractions->Multiplication of Fractions']
2023-07-07,026d98e841e64cdd89aad40de45ad4b6,1,short_answer,"There are many visitors lining up before the amusement park opens. The number of visitors that join the line each minute is constant, which is 10 visitors per minute. Each entrance can help 25 visitors check in per minute. If there is one entrance, there will be no one waiting in the line after 16 min. If there are 2 entrances, how long after will there be no one waiting in the line? ","[""Overseas Competition->Knowledge Point->Word Problem Modules->Newton's Problem of Cows and Fields""]"
2023-07-07,43e9733a82014d8eabf755557196a178,1,short_answer,Laura\textquotesingle s rabbit eats $$14$$ carrots each week. How many carrots would Laura need to buy to feed her rabbit for $$30$$ weeks? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying of Multiplication and Division']
2023-07-07,5dd5b133aea24401a5002b33b8907b40,1,short_answer,"County highway has a speed limit for motor vehicles at $65$ miles per hour. If a car drives at the limited speed for $$15$$ minutes, how many kilometers can it travel? ",['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,b295ec92694641e88fe8ece9db989418,1,short_answer,"In magic school, Wizard James, who feeds many animals, can turn his frogs into dragonflies and dragonflies into frogs. At first, he counts that the amount of frogs is $$9$$ more than that of dragonflies. After he finishes the magic show, there are $$11$$ frogs and $$10$$ dragonflies in total. How many frogs did he have at the beginning? ","['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems Involving Sum and Difference']"
2023-07-07,81d722c81c1f48a79aedfcad65400bc2,1,short_answer,A snail wants to climb out of a $$16-$$metre burrow. It climbs up $$5$$ metres during the day and slides down $$3$$ metre at night. Exactly on which day can the snail climb out? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Periodic Problems->Snail Climbing out of Well Problems']
2023-07-07,da128269ec8a4b78bcc13ee12e8d271e,1,short_answer,"（$$2017$$ Tao Nan School, Mid-Year Examination Paper $$2$$, Primary Three, Question \#$$4$$）  Mother baked $$40$$ cookies. She gave $$8$$ cookies to her friend and packed the rest equally into bottles. She put $$4$$ cookies in each bottle. How many bottles did she use? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Unitary Method with One Variable']
2023-07-07,f330e5185f564b4f8439985f154a4ab2,1,short_answer,"Layla baked some cookies and muffins. The number of cookies she baked was $$24$$ more than the number of muffins. After selling $\frac{3}{4}$ of her muffins and $$\frac{5}{8}$$ of her cookies, she had $$74$$ cookies and muffins left in total. How many cookies did she bake at first?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,6bf09e258c0344d980831d0a2582021b,0,short_answer,What is the greatest multiple of $$25$$ that has exactly $$3$$ digits? ,['Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Common Factors and Common Multiples']
2023-07-07,15e2a7686f9044aeaf931e87b0693cae,0,short_answer,"Richard is sent $40$ dollars for his birthday and plans to go to watch the ice hockey match between SKA and Spartak and take some of his friends with him. If he pays for the met both ways, a cup of coffee each and the entry fee to the game how many friends can he treat with his $40$ dollars? (Don\textquotesingle t forget Richard\textquotesingle s tickets). ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Complex Money Word Problems']
2023-07-07,0d784e5849d84e58ad27c2767fae5a52,1,short_answer,A twelve-digit even number $$\overline{123A456A789A}$$ is divisible by $$9$$ but not divisible by $$5$$.  Find the value of $$A$$. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Division without Remainders->Applying the Properties of Dividing without Remainders']
2023-07-07,e1f9970642f64e64b790ec29f85e494f,1,short_answer,A driver and a cyclist start travelling the same distance at the same time. The speed ratio of the diver to the cyclist is $13:2$. The cyclist takes $143$ minutes more than the driver to reach the destination. How long does it take the driver to reach the destination? ,['Overseas Competition->Knowledge Point->Calculation Modules->Ratios and Proportions']
2023-07-07,16f45879a4ca4545b12ade2f472ea304,2,short_answer,Calculate: $$2^{3}+3^{3}+4^{3}+\cdots+12^{3}$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas->1³+2³+3³+......+n³=(1+2+3+......+n)²']
2023-07-07,f0b47802cada49d286687ff9e3a7086d,1,short_answer,Calculate:  $$48-47+46-45+44-43+42-41+40$$． ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers']
2023-07-07,82befdbc19124ec4a29b8a7200da5f5f,1,short_answer,"(UK Kent College Pembury $11+$ Math Ematics Sample Question $$21$$)  At a party we ordered $4$ sausage rolls at $24$ pence each, $5$ hotdogs at $81$p each and $7$ drinks at $20$ pence each.  What is the total cost ? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Money Calculation']
2023-07-07,0ae254e064134f188c9be40779165325,2,short_answer,"Given that only one of the following statement is corect, which one is correct?  ($$1$$) All of the statements below are correct.  ($$2$$) None of the statement below is corect.  ($$3$$) One of the statements above is corect.  ($$4$$) All the statements above are correct.  ($$5$$) None of the statement above is corect. ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Combinatorics->Logical Reasoning->Reasoning using Hypothesis']"
2023-07-07,2fd2c2cf5b0e4e77ade10ea6e459326d,1,short_answer,There is a number of coins on a table. One quarter of them are showing heads. If I turn over two more coins to show heads then one third of the coins now show heads. How many coins are on the table? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Base']
2023-07-07,b92bb1c34016428e8b1539c16095a291,2,short_answer,"In an evening paty, There are 5 singing shows and 3 comedy shows. It is required that the comedy shows cannot be performed consecutively, so how many different ways are there to arrange these shows? ",['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations']
2023-07-07,509e74e27ec949a4bd04c96689bc27b8,1,short_answer,"Mike is planning to go to Toronto for his summer vacation. He can either take the train, take a car, or take a plane. Each day there $$4$$ trains, $$3$$ cars, and $$2$$ flights available. How many different ways can Mike choose? ","['Overseas Competition->Knowledge Point->Counting Modules->Law of Addition and Multiplication->Law of Addition', 'Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations']"
2023-07-07,ab295a6189f54b16ad73515c7acb0dc0,1,short_answer,Find the greatest common factor of $16$ and $36$. ,['Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Common Factors and Common Multiples']
2023-07-07,85093fa878264795a7751d28ce2631a2,1,short_answer,A construction company can pave a $$500-$$meter road in $$5$$ days. How many meters of road can it pave in $$1$$ day? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Work Word Problems->Simple Work Word Problems']
2023-07-07,a93e649ea04246e29d39e3abf1c9cbf4,1,short_answer,"Given that $$S=0.\dot{2}+0.\dot{0}\dot{3}+0.\dot{0}0\dot{4}+0.\dot{0}00\dot{5}+0.\dot{0}000\dot{6}$$, what is the sum of the first $2100$ digits of $S$ after the decimal point? ",['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Recurring Decimals']
2023-07-07,ad97ccd1f3f147778a05bec0c8d4686c,1,short_answer,"When listed in order of size, which is the middle value?  $\dfrac{2}{5}      \dfrac{1}{4}      0.45      0.35      \dfrac{7}{20}$ ","['Overseas Competition->Knowledge Point->Calculation Modules->Comparing, Ordering and Estimating->Comparing and Ordering->Comparing and Ordering Decimals', 'Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Basic Understanding of Decimals->Converting Fractions into Decimals']"
2023-07-07,ad40132c81d646cca930b7085fe9b999,1,short_answer,"I think of a number. I multiply it by $$5$$, add seven, and divide by four. I now have $$8$$.  What was the number I first thought of? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Inverse Operation Problems->Inverse Operations']
2023-07-07,805c2d490543494daae962252fa53bed,1,short_answer,"I thought of a number, halved it and then subtracted $9$.  I got an answer of $12$.  What was my original number ? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Inverse Operation Problems->Inverse Operation Problems with Single Variable']
2023-07-07,03a77a22a7ee441d83180f51247c76d2,1,short_answer,Work out $2018-314$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Addition and Subtraction ->Subtraction of Whole Numbers->Subtraction in Horizontal Form']
2023-07-07,d6f4e33c53824be9b1e66bbf1d27bf6a,1,short_answer,"I have more than $$40$$ but less than $$60$$ chocolates. If I distribute my chocolates into groups of $$4$$, I would have $$2$$ chocolates left. If I distribute my chocolates into groups of $$6$$, I would also have $$2$$ chocolates left. How many chocolates do I have?~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Counting Modules']
2023-07-07,f93efda9bc144ea8ad3f28fa5d961c5e,3,short_answer,"There are $6$ people sitting around an eight-seater circular table. How many different orders are there for them to sit? (If we can get the same order after rotating the table, then we regard the two orders as the same one.) ",['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations']
2023-07-07,4a1f30f8a5d9460a9ca929a63a2af4ef,0,short_answer,From the smallest $$4$$-digit even number with the digits given below. Each digit can be used at most once.  $$4$$、$$5$$、$$7$$、$$9$$ ,['Overseas Competition->Knowledge Point->Combinatorics->Logical Reasoning']
2023-07-07,ac69d28e01274b9cb6dba2d848512b1e,1,short_answer,Find the value of x：$$55-6 (7-x)=37$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable']
2023-07-07,8356de756f6c4a9296f2986d44679ee5,2,short_answer,"If Peter walks up an up-going escalator at the rate of $$1$$ step per second, he is able to reach the top in $$10$$ steps. If he increases his rate to $$2$$ steps per second, he can reach the top in $$16$$ steps. Find the number of steps of the escalator. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Equation Word Problems->Word Problems for Linear Equations with One Variable']
2023-07-07,41faa1f0b1cc4a408ca39ea9588f7c41,1,short_answer,How many quarters are there in $3.5$? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Applying of Multiplication and Division']
2023-07-07,ef3c1e2ecc29478cae0e4c67e21cfd31,1,short_answer,"Theo bought a chocolate bar for $$72$$ p and some balloons, each of which cost $$20$$ p.  He paid with a ￡$$10$$ note and received ￡$$3.88$$ change. How many balloons did he buy? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Money Calculation']
2023-07-07,0372e783670b4989a40bb288d0a50b49,1,short_answer,"What is the smallest number that $$3$$, $$4$$, and $$10$$ all go into?  ANSWER~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Number Theory Modules->Division without Remainders->Divisibility Rules->Simple Questions of Division without Remainders']
2023-07-07,c3bed35ee49449b1b1c173972bfbdc16,1,short_answer,What is $45 \%$ of $2000\rm m$?~\uline{~~~~~~~~~~}~$\text{m}$ ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,1fb58eeac24a49a9a387cd050b737f10,1,short_answer,"$$17$$ students are kayaking, and each kayak can sit up to four students. How many kayaks do the students need at least if all of them want to be sited? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems->Unitary Method with One Variable']
2023-07-07,efa72e12128b4d01a799c7adc89fd0e4,1,short_answer,Mark had $$ $243$$. He spent $$\frac{2}{9}$$ of his money on $$5$$ cupcakes and $$6$$ slices of pizza. The cost of $$3$$ slices of pizza was equal to the cost of $$2$$ cupcakes. What is the greatest number of cupcakes that he could buy with the money that he had left? ,['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,47daaf2e351c41baa45e0b8bebe5a912,1,short_answer,"If $a=4\sqrt{3}$ and $3a=\sqrt{3x}$, what is the value of $x$?       ",['Overseas Competition->Knowledge Point->Calculation Modules']
2023-07-07,9836746f750849eab60f6f4814df73ae,1,short_answer,Subtract $4 + {\rm{(}}2 \times 13{\rm{)}}$ from $(4 + 2) \times 13$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Mixed Operations']
2023-07-07,83872d0eef7a43dfb1188835aa5cf9cf,2,short_answer,"The Seven Dwarfs were born on the same day, in seven consecutive years. The ages of the youngest three add up to $42$ years. What do the ages of the oldest three add up to? ",['Overseas Competition->Knowledge Point->Calculation Modules->Sequences and Number Tables->Arithmetic Sequences->Applying the Theorem of Middle Term']
2023-07-07,95c22bdbc98241c5a13eb5bfac9fdeef,1,short_answer,"From $$74$$ to $$199$$ inclusive, how many whole numbers with distinct digits are there? (For example, $$129$$ is a whole number with distinct digits, but $$166$$ is not.) ",['Overseas Competition->Knowledge Point->Number Theory Modules->Place Value and Number Bases->Applying the Principle of Place Value']
2023-07-07,ed3efc4e403348c68b8110b921b8dbda,1,short_answer,Work out $$861\div7$$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Division of Whole Numbers->Division out of the Multiplication Table']
2023-07-07,ea690ce1e8584d07923ee3bc953befdb,1,short_answer,"Cindy saved $$$15$$ in the first month, $$$24$$ in the second month, $$$33$$ in the third month, and so on. The amount of money she saved in the last month was $$$213$$. How many months did Cindy save her money for? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Practical Application of Arithmetic Progression']
2023-07-07,206f12ce0af144238e17dafffb955002,1,short_answer,$$531\times 135$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,997a64284e3544e7a7e0c6fe94460913,1,short_answer,How many different three-digit numbers can be formed using the numbers $$2$$，$$3$$，$$5$$?（without using the same number two times like $$22$$） ,['Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Dictionary Ordering']
2023-07-07,2e6b4015f6284de4a0c0669daaa24807,1,short_answer,"How many perfect square numbers are there in $$2, 25, 255, 2555, 25555\cdots $$? ",['Overseas Competition->Knowledge Point->Number Theory Modules->Perfect Square Numbers']
2023-07-07,af0382a8cc5e48a18bb7e42fd763f480,1,short_answer,"There were 10 pieces of paper. Some of them were cut into three parts. Altogether, there are now 16 pieces of paper. How many pieces were cut into three parts? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction']
2023-07-07,d9b42c64ab424ba98dbea5766a9ecc3c,1,short_answer,"$$6$$ workers can produce $$120$$ parts for a machine in $$4$$ minutes. At this speed, if $$3$$ workers can produce the parts for a machine in $$10$$ minutes, how many parts are there in this machine? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Unitary Method Problems']
2023-07-07,e495cca42c1345a4b15b14b27a2a00c5,1,short_answer,Find the percent of change from $98$ to $44.1$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Percentage Calculation']
2023-07-07,fa375130b4804eb2ac24de6cdb33ba36,1,short_answer,"Linda was then later asked to determine the value of $n$, given that $\frac{2240}{n}$ is also a square number. Determine the value of $n$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas->Perfect Square Factorization']
2023-07-07,0b88d57e68004f1f83f1f05147aba9ae,1,short_answer,In a school with $$380$$ pupils the following facts are true:  $$70 \%$$ of pupils can swim  $$ 40 \%$$ of the boys cannot swim  $$200$$ girls can swim  How many girls are there in the school? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Knowing the Base']
2023-07-07,9b500db0f33f4fa7a395fa0b079d3de4,2,short_answer,Toby has 8 apple trees in his garden. Each tree produces 10 apples per year. $\dfrac{1}{4}$~of the apples are rotten. How many non-rotten apples grow in Toby\textquotesingle s garden each year? ,['Overseas Competition->Knowledge Point->Calculation Modules->Fractions']
2023-07-07,8df7c69637724afeb40a650136d884cc,1,short_answer,What is the percentage increase from $160$ to $168$? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Percentages Word Problems']
2023-07-07,ed6460b42a0146b59f0890c10edd817c,1,short_answer,$14 \times 7 \times 2$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Whole Numbers->Whole Numbers Multiplication and Division->Multiplication and Division of Whole Numbers->Multiplication out of the Multiplication Table']
2023-07-07,e27aaf5d541a4c6dac0a50ca457f87ab,1,short_answer,The total mass of $$3$$ sacks of rice and $$3$$ packets of oatmeal is $$36\text{kg}$$.  Each sack of rice is twice as heavy as a packet of oatmeal.  What is the mass of each sack of rice? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Sum and Multiple']"
2023-07-07,b746b9baab8c4a33bd87af0d6945be01,1,short_answer,Solve for $x$.  $5(6x+1)-2x=89$ ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Linear Equations with one Variable']
2023-07-07,b423b47f8b544d03af8cc3a8a122e9ab,1,short_answer,Evaluate $$A=1^{3}+2^{3}+3^{3}+4^{3}+5^{3}+\ldots+12^{3}$$. ,['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas->1³+2³+3³+......+n³=(1+2+3+......+n)²']
2023-07-07,b9c7443e6d2446d1880d97e9932a5033,1,short_answer,"When $$4$$ kilograms of a $$30 \%$$ sugar water is mixed with some $$10 \%$$ sugar water, it gives a mixture with a sugar concentration of $$26 \%$$. How much $$10 \%$$ sugar water is needed?~\uline{~~~~~~~~~~}~$$\text{kg}$$ ",['Overseas Competition->Knowledge Point->Word Problem Modules->Concentration Problems']
2023-07-07,5bb77e251c3740d5aab8750dc2aef4ff,1,short_answer,"During a sale, the price of a bag was $$$32$$ after a $$20 \%$$ discount. Henry was given a further discount of $$$4$$. What was the total percentage discoumt given? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Word Problems in Economics->Complex Money Word Problems']
2023-07-07,94f427d14d9b4d18afe48096055372d1,1,short_answer,A jar with 5 chocolates in it has mass 185g and the same jar with 17 chocolates in it has mass 317g. What is the mass of the jar with 10 chocolates in it? ,['Overseas Competition->Knowledge Point->Calculation Modules->Basic Concepts of Equation->Equivalent Substitution->Writing down the Expression according to the Description ']
2023-07-07,a8239f9e0ecd49818a91f1dd8da80bf9,2,short_answer,"The number $$144$$ can be written as a sum of equal parts. For example, $$144 = 48 + 48 + 48$$; $$144 = 24 + 24 + 24 + 24 + 24 + 24$$.~ Note that $$144 =100 +24 +20$$ and $$144=144$$ are not sums of equal parts. How many ways can the number $$200$$ be written as a sum of equal parts? ","['Overseas Competition->Knowledge Point->Counting Modules->Permutations and Combinations->Combinations', 'Overseas Competition->Knowledge Point->Counting Modules->Questions Involving Enumeration->Splitting Whole Numbers', 'Overseas Competition->Knowledge Point->Number Theory Modules->Factors and Multiples->Theorem of the Number of Factors of a Number']"
2023-07-07,bbe36118c29249729aad8891551bb3d7,1,short_answer,"If $$a\otimes b=a\times b-a-b+1$$, find the value of $$((2\otimes 3)\otimes 4)$$. ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations with New Definition']
2023-07-07,2d23c45ab97549b4b8ab41ad32224d76,2,short_answer,"Wheat is planted evenly along the side of a rectangular field, measured in $$144$$ m by $$204$$ m. If there are $$116$$ wheat in total and every corner of the field is planted with a wheat, the distance between every $$2$$ wheat is~\uline{~~~~~~~~~~}~m. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems']
2023-07-07,f88ff061bff143cb95b6f618e6e1efd8,1,short_answer,"Lana and Mark had $674$ sweets at first. After Lana gave away $\frac{1}{3}$ of her sweets and Mark ate $34$ of his sweets, they had the same number of sweets. How many more sweets did Lana have than Mark at first? ",['Overseas Competition->Knowledge Point->Calculation Modules->Operations through Formulas']
2023-07-07,c316b949005a4f70998bf21b2636f3e1,1,short_answer,Dorothy has $$96$$ stickers. She has $$8$$ times as many stickers as Timmy. Kevin has $$45$$ more stickers than Timmy. How many stickers does Kevin have? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Applying Addition and Subtraction->Simple Word Problems Involving Comparing and Ordering', 'Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Basic Computation of the Multiples']"
2023-07-07,00bac1b894d8400c927244d5ab291236,1,short_answer,"Robert enjoyed his summer holiday. He spent half of it working in a music store. He spent half of the remaining time reading and relaxing at home, and, after spending $$4$$ days at a friend\textquotesingle s house, he had exactly $$2$$ weeks left to attend a summer camp. How long (in days) was his summer holiday?  Answer~\uline{~~~~~~~~~~}~ ",['Overseas Competition->Knowledge Point->Word Problem Modules->Periodic Problems->Periodic Problems of Time->Period of Dates']
2023-07-07,3110b53620c0471aa2cb667c3ce65e77,0,short_answer,"If a cat take $$10$$ minutes to catch a fish, how many minutes will $$5$$ cats take to catch five fish? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Finding the Rate']
2023-07-07,b9c45a7f41d84579a8250cc2efdbeda0,1,short_answer,A watermelon is 5 times heavier than a pineapple. The watermelon is 5.6 kg heavier than the pineapple. What is the weight of the watermelon? ,"['Overseas Competition->Knowledge Point->Word Problem Modules->Questions Involving Sum, Difference and Multiples->Problems of Difference and Multiple']"
2023-07-07,b3542d3cc8af443f8b242a3a4d02cd92,2,short_answer,"Wheat is planted evenly along the side of a rectangular field, measured in $$144$$ m by $$204$$ m. If there are $$116$$ wheat in total and every corner of the field is planted with a wheat, the distance between every $$2$$ wheat is~\uline{~~~~~~~~~~}~m. ",['Overseas Competition->Knowledge Point->Word Problem Modules->Interval Problems']
2023-07-07,f2e2f998455a41098dae005947481855,2,short_answer,"A number is added with $$3$$, next divided by $$4$$, then multiplied by $$9$$, and the result is $$81$$. What is that number? ",['Overseas Competition->Knowledge Point->Calculation Modules->Decimals->Four Operations of Decimals']
2023-07-07,468e5ab1d23843a688c0d986c25ee3de,1,short_answer,Jessica wants to make $$84$$ bracelets in a day. She made $$\frac{2}{7}$$ of the bracelets in the morning and $$\frac{3}{5}$$ of the remainder in the afternoon. How many more bracelets must she make in order to reach her target? ,['Overseas Competition->Knowledge Point->Word Problem Modules->Solving Problems Involving Fractions and Percentages->Knowing the Base']
2023-07-07,82e49ff36eba45e5b80fed7508aed40a,1,short_answer,"Ellie and Gloria have to interview a total of $$200$$ people. Ellie can interview $$40$$ people every week. If Gloria and Ellie work together, they can finish all the work in $$4$$ weeks. How long will it take to finish interviewing everyone by Gloria herself? ",['Overseas Competition->Knowledge Point->Word Problem Modules->Work Word Problems->Collaborative Work Word Problems']
